route,date,daytype,rides
52A,01/24/2024,W,2413
52A,01/25/2024,W,2754
52A,01/26/2024,W,2350
52A,01/27/2024,A,1353
52A,01/28/2024,U,997
52A,01/29/2024,W,2692
52A,01/30/2024,W,2712
52A,01/31/2024,W,2781
53,01/01/2024,U,5471
53,01/02/2024,W,10725
53,01/03/2024,W,11588
53,01/04/2024,W,11248
53,01/05/2024,W,11097
53,01/06/2024,A,9663
53,01/07/2024,U,6762
53,01/08/2024,W,13628
53,01/09/2024,W,11268
53,01/10/2024,W,13662
53,01/11/2024,W,12909
53,01/12/2024,W,9728
53,01/13/2024,A,9039
53,01/14/2024,U,4116
53,01/15/2024,W,5814
53,01/16/2024,W,6651
53,01/17/2024,W,10874
53,01/18/2024,W,12267
53,01/19/2024,W,11409
53,01/20/2024,A,7740
53,01/21/2024,U,5626
53,01/22/2024,W,11781
53,01/23/2024,W,12261
53,01/24/2024,W,13106
53,01/25/2024,W,13542
53,01/26/2024,W,13453
53,01/27/2024,A,8976
53,01/28/2024,U,6512
53,01/29/2024,W,13192
53,01/30/2024,W,13338
53,01/31/2024,W,13553
53A,01/01/2024,U,1445
53A,01/02/2024,W,3803
53A,01/03/2024,W,3944
53A,01/04/2024,W,4223
53A,01/05/2024,W,4412
53A,01/06/2024,A,2244
53A,01/07/2024,U,1748
53A,01/08/2024,W,4920
53A,01/09/2024,W,4236
53A,01/10/2024,W,5135
53A,01/11/2024,W,5270
53A,01/12/2024,W,3172
53A,01/13/2024,A,1758
53A,01/14/2024,U,868
53A,01/15/2024,W,1534
53A,01/16/2024,W,2166
53A,01/17/2024,W,4602
53A,01/18/2024,W,4687
53A,01/19/2024,W,4388
53A,01/20/2024,A,1951
53A,01/21/2024,U,1546
53A,01/22/2024,W,4532
53A,01/23/2024,W,4593
53A,01/24/2024,W,5113
53A,01/25/2024,W,5430
53A,01/26/2024,W,5328
53A,01/27/2024,A,2552
53A,01/28/2024,U,1842
53A,01/29/2024,W,5465
53A,01/30/2024,W,5793
53A,01/31/2024,W,5864
54,01/01/2024,U,2901
54,01/02/2024,W,5727
54,01/03/2024,W,7038
54,01/04/2024,W,6652
54,01/05/2024,W,7412
54,01/06/2024,A,4697
54,01/07/2024,U,3784
54,01/08/2024,W,7440
54,01/09/2024,W,5951
54,01/10/2024,W,7763
54,01/11/2024,W,6845
54,01/12/2024,W,5887
54,01/13/2024,A,4316
54,01/14/2024,U,2159
54,01/15/2024,W,3106
54,01/16/2024,W,3534
54,01/17/2024,W,5485
54,01/18/2024,W,6171
54,01/19/2024,W,5626
54,01/20/2024,A,3894
54,01/21/2024,U,3593
54,01/22/2024,W,6114
54,01/23/2024,W,6091
54,01/24/2024,W,6675
54,01/25/2024,W,6703
54,01/26/2024,W,6889
54,01/27/2024,A,5062
54,01/28/2024,U,4090
54,01/29/2024,W,6841
54,01/30/2024,W,7198
54,01/31/2024,W,7016
54A,01/02/2024,W,594
54A,01/03/2024,W,421
54A,01/04/2024,W,515
54A,01/05/2024,W,415
54A,01/08/2024,W,613
54A,01/09/2024,W,513
54A,01/10/2024,W,495
54A,01/11/2024,W,500
54A,01/12/2024,W,283
54A,01/15/2024,W,227
54A,01/16/2024,W,369
54A,01/17/2024,W,345
54A,01/18/2024,W,404
54A,01/19/2024,W,386
54A,01/22/2024,W,475
54A,01/23/2024,W,552
54A,01/24/2024,W,473
54A,01/25/2024,W,514
54A,01/26/2024,W,479
54A,01/29/2024,W,708
54A,01/30/2024,W,552
54A,01/31/2024,W,549
54B,01/01/2024,U,1153
54B,01/02/2024,W,1863
54B,01/03/2024,W,1821
54B,01/04/2024,W,1894
54B,01/05/2024,W,2287
54B,01/06/2024,A,1516
54B,01/07/2024,U,1367
54B,01/08/2024,W,2095
54B,01/09/2024,W,1523
54B,01/10/2024,W,1849
54B,01/11/2024,W,1977
54B,01/12/2024,W,1490
54B,01/13/2024,A,1056
54B,01/14/2024,U,557
54B,01/15/2024,W,888
54B,01/16/2024,W,1030
54B,01/17/2024,W,1450
54B,01/18/2024,W,1671
54B,01/19/2024,W,1568
54B,01/20/2024,A,1289
54B,01/21/2024,U,901
54B,01/22/2024,W,1603
54B,01/23/2024,W,1681
54B,01/24/2024,W,1805
54B,01/25/2024,W,1879
54B,01/26/2024,W,1623
54B,01/27/2024,A,1719
54B,01/28/2024,U,1021
54B,01/29/2024,W,1962
54B,01/30/2024,W,1981
54B,01/31/2024,W,2004
55,01/01/2024,U,2828
55,01/02/2024,W,5076
55,01/03/2024,W,5323
55,01/04/2024,W,5270
55,01/05/2024,W,5437
55,01/06/2024,A,3820
55,01/07/2024,U,3607
55,01/08/2024,W,5372
55,01/09/2024,W,5466
55,01/10/2024,W,5856
55,01/11/2024,W,5922
55,01/12/2024,W,4567
55,01/13/2024,A,3407
55,01/14/2024,U,1997
55,01/15/2024,W,2515
55,01/16/2024,W,3037
55,01/17/2024,W,4679
55,01/18/2024,W,5438
55,01/19/2024,W,5313
55,01/20/2024,A,3654
55,01/21/2024,U,2959
55,01/22/2024,W,5594
55,01/23/2024,W,5267
55,01/24/2024,W,5655
55,01/25/2024,W,5698
55,01/26/2024,W,5962
55,01/27/2024,A,4045
55,01/28/2024,U,3632
55,01/29/2024,W,5634
55,01/30/2024,W,5982
55,01/31/2024,W,5966
55A,01/02/2024,W,93
55A,01/03/2024,W,116
55A,01/04/2024,W,103
55A,01/05/2024,W,85
55A,01/08/2024,W,133
55A,01/09/2024,W,109
55A,01/10/2024,W,172
55A,01/11/2024,W,161
55A,01/12/2024,W,72
55A,01/15/2024,W,20
55A,01/16/2024,W,39
55A,01/17/2024,W,123
55A,01/18/2024,W,206
55A,01/19/2024,W,110
55A,01/22/2024,W,128
55A,01/23/2024,W,149
55A,01/24/2024,W,161
55A,01/25/2024,W,146
55A,01/26/2024,W,118
55A,01/29/2024,W,163
55A,01/30/2024,W,153
55A,01/31/2024,W,159
55N,01/02/2024,W,261
55N,01/03/2024,W,218
55N,01/04/2024,W,274
55N,01/05/2024,W,186
55N,01/06/2024,A,99
55N,01/08/2024,W,394
55N,01/09/2024,W,345
55N,01/10/2024,W,385
55N,01/11/2024,W,419
55N,01/12/2024,W,205
55N,01/13/2024,A,111
55N,01/15/2024,W,97
55N,01/16/2024,W,136
55N,01/17/2024,W,376
55N,01/18/2024,W,367
55N,01/19/2024,W,325
55N,01/20/2024,A,101
55N,01/22/2024,W,372
55N,01/23/2024,W,371
55N,01/24/2024,W,458
55N,01/25/2024,W,403
55N,01/26/2024,W,377
55N,01/27/2024,A,119
55N,01/29/2024,W,479
55N,01/30/2024,W,447
55N,01/31/2024,W,434
56,01/01/2024,U,1956
56,01/02/2024,W,4289
56,01/03/2024,W,5043
56,01/04/2024,W,5155
56,01/05/2024,W,4549
56,01/06/2024,A,2791
56,01/07/2024,U,2820
56,01/08/2024,W,5135
56,01/09/2024,W,7034
56,01/10/2024,W,6232
56,01/11/2024,W,6037
56,01/12/2024,W,3474
56,01/13/2024,A,2743
56,01/14/2024,U,1744
56,01/15/2024,W,2277
56,01/16/2024,W,3301
56,01/17/2024,W,5194
56,01/18/2024,W,5818
56,01/19/2024,W,4783
56,01/20/2024,A,3012
56,01/21/2024,U,2681
56,01/22/2024,W,5120
56,01/23/2024,W,5663
56,01/24/2024,W,6097
56,01/25/2024,W,6453
56,01/26/2024,W,5188
56,01/27/2024,A,3288
56,01/28/2024,U,2865
56,01/29/2024,W,5422
56,01/30/2024,W,5881
56,01/31/2024,W,7073
57,01/01/2024,U,328
57,01/02/2024,W,1037
57,01/03/2024,W,1066
57,01/04/2024,W,1062
57,01/05/2024,W,1151
57,01/06/2024,A,565
57,01/07/2024,U,354
57,01/08/2024,W,1598
57,01/09/2024,W,1572
57,01/10/2024,W,1832
